,decile1b,decile3,decile1,lsat,ugpa,DOB_yr,fam_inc,tier,grad,fulltime,race1_asian,race1_black,race1_hisp,race1_other,race1_white,gender
19643,3.0,3.0,4.0,37.5,3.0,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2219,10.0,10.0,10.0,33.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15777,10.0,9.0,10.0,41.0,2.7,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13315,9.0,9.0,9.0,44.0,3.9,68.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16244,10.0,10.0,10.0,36.0,3.1,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12801,3.0,1.0,3.0,42.0,2.8,68.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10277,9.0,9.0,9.0,36.0,3.6,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9297,10.0,10.0,10.0,41.0,3.6,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14620,10.0,10.0,10.0,47.0,3.7,68.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1898,10.0,10.0,10.0,32.0,3.5,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10275,9.0,9.0,9.0,45.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
400,3.0,2.0,3.0,36.0,3.5,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10216,2.0,1.0,2.0,40.0,3.6,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21891,1.0,1.0,1.0,24.0,2.5,63.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
15941,2.0,3.0,2.0,32.5,2.7,51.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16269,5.0,6.0,5.0,34.0,3.1,56.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9951,5.0,3.0,5.0,42.0,3.6,49.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16046,5.5284814690188915,5.525933759553911,5.708233638282899,37.7,3.1,67.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19847,6.0,5.0,7.0,37.5,2.6,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4210,4.0,3.0,4.0,44.0,3.3,67.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10643,7.0,8.0,7.0,34.0,2.9,65.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7771,8.0,6.0,8.0,40.0,3.2,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18792,5.5284814690188915,5.525933759553911,6.0,34.5,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22363,5.0,5.0,6.0,31.0,2.1,56.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
21460,3.0,3.0,3.0,40.0,3.8,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7979,5.0,3.0,5.0,33.0,3.2,63.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22106,1.0,4.0,2.0,38.0,2.3,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17090,3.0,4.0,4.0,34.0,3.1,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,10.0,10.0,10.0,33.0,3.4,64.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1077,10.0,10.0,10.0,43.0,3.5,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20333,2.0,1.0,2.0,36.0,2.6,40.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
490,9.0,8.0,9.0,33.0,3.5,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15792,9.0,8.0,9.0,35.0,2.7,61.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9448,7.0,7.0,7.0,47.0,3.6,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18861,3.0,4.0,3.0,35.0,3.0,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22187,3.0,4.0,4.0,32.5,2.3,63.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
10678,6.0,5.0,7.0,27.0,2.9,60.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15710,7.0,5.0,7.0,34.0,2.7,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18483,5.5284814690188915,5.525933759553911,5.708233638282899,38.0,3.0,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2809,10.0,10.0,10.0,47.0,3.4,54.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
13675,10.0,10.0,10.0,37.0,3.7,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19093,4.0,1.0,4.0,37.0,3.0,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14593,9.0,9.0,9.0,48.0,3.7,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2523,1.0,1.0,1.0,26.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3823,7.0,5.0,8.0,33.0,3.4,66.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7493,8.0,10.0,8.0,33.5,3.2,63.0,3.466045754589022,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20771,6.0,5.0,6.0,33.0,3.8,69.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22242,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,2.0,58.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
14048,4.0,6.0,5.0,35.0,3.7,58.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4163,5.5284814690188915,5.525933759553911,5.708233638282899,41.0,3.3,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7957,5.5284814690188915,5.525933759553911,5.708233638282899,38.5,3.2,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18793,5.5284814690188915,5.525933759553911,7.0,46.0,3.0,63.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17750,10.0,10.0,10.0,40.0,3.1,48.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3579,4.0,6.0,4.0,30.0,3.4,57.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13638,3.0,4.0,3.0,31.0,3.7,66.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19241,6.0,8.0,6.0,34.0,3.0,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4181,5.0,3.0,5.0,37.0,3.3,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
248,8.0,7.0,8.0,38.0,3.5,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18951,7.0,6.0,7.0,44.0,3.0,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20276,1.0,2.0,1.0,29.0,2.6,66.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20361,9.0,9.0,9.0,42.0,2.6,67.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18164,7.0,5.0,7.0,41.0,3.0,58.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16341,2.0,1.0,3.0,27.0,3.1,69.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1335,10.0,9.0,10.0,33.5,3.5,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13941,7.0,8.0,8.0,42.0,3.7,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11517,2.0,5.0,3.0,32.5,2.9,67.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22095,2.0,3.0,3.0,37.0,2.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15293,5.0,6.0,5.0,41.0,2.7,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22186,10.0,2.0,10.0,36.0,2.3,62.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5026,5.5284814690188915,5.525933759553911,8.0,45.0,3.3,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17193,9.0,8.0,9.0,38.0,3.1,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13258,6.0,5.0,7.0,31.5,3.9,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3592,9.0,9.0,9.0,36.0,3.4,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
501,3.0,5.0,3.0,26.0,3.5,64.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12597,6.0,6.0,6.0,37.0,2.8,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11475,3.0,3.0,3.0,42.0,2.9,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6093,7.0,6.0,7.0,37.0,2.2,57.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16300,5.0,3.0,5.0,28.0,3.1,69.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6040,3.0,1.0,3.0,26.0,2.2,45.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11798,4.0,4.0,4.0,32.3,2.8,64.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
17452,3.0,5.0,3.0,34.0,3.1,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20123,1.0,2.0,1.0,34.0,2.6,52.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
14160,5.5284814690188915,5.525933759553911,5.708233638282899,36.0,3.7,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10860,7.0,7.0,7.0,46.0,2.9,64.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1576,7.0,6.0,7.0,39.0,3.5,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22351,1.0,2.0,2.0,15.0,2.1,59.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14957,5.5284814690188915,5.525933759553911,4.0,40.5,3.7,67.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9191,5.0,4.0,5.0,42.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14056,2.0,4.0,2.0,41.0,3.7,68.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3836,5.0,4.0,5.0,33.0,3.4,64.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8618,9.0,9.0,9.0,33.0,3.6,70.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7370,6.0,6.0,6.0,39.0,3.2,67.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3746,4.0,4.0,4.0,45.0,3.4,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17583,2.0,3.0,2.0,31.5,3.1,69.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4844,6.0,6.0,6.0,38.0,3.3,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9089,6.0,6.0,6.0,33.0,3.6,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18592,4.0,4.0,4.0,36.0,3.0,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4781,6.0,7.0,6.0,39.0,3.3,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4317,8.0,7.0,8.0,38.0,3.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7207,3.0,2.0,4.0,36.0,3.2,69.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
20768,5.0,4.0,5.0,36.0,3.8,66.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1009,9.0,9.0,9.0,34.0,3.5,63.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18171,2.0,2.0,3.0,34.0,3.0,63.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17796,7.0,6.0,8.0,34.0,3.1,59.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
10276,7.0,7.0,7.0,32.0,3.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7590,2.0,4.0,3.0,27.0,3.2,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19406,9.0,9.0,9.0,43.0,3.0,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4783,5.0,5.0,5.0,40.0,3.3,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17769,6.0,5.0,6.0,31.0,3.1,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7524,2.0,5.0,3.0,31.0,3.2,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13521,7.0,7.0,7.0,47.0,3.9,56.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
13364,5.5284814690188915,5.525933759553911,5.0,48.0,3.9,69.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3500,7.0,8.0,7.0,39.0,3.4,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9463,4.0,3.0,4.0,37.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5117,2.0,2.0,3.0,36.0,3.3,60.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1639,10.0,10.0,10.0,42.0,3.5,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7932,6.0,4.0,6.0,34.0,3.2,66.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
20267,10.0,9.0,10.0,24.5,2.6,67.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3495,4.0,3.0,5.0,37.0,3.4,65.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2116,4.0,4.0,4.0,36.0,3.4,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2624,1.0,2.0,2.0,39.0,3.4,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4932,1.0,4.0,2.0,34.5,3.3,69.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13436,5.5284814690188915,5.525933759553911,5.708233638282899,35.0,3.9,69.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11287,2.0,2.0,3.0,30.0,2.9,62.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17823,1.0,1.0,1.0,24.0,3.1,66.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6826,9.0,7.0,9.0,41.0,3.2,61.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6262,10.0,6.0,10.0,32.0,3.2,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8374,2.0,3.0,2.0,30.5,2.4,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12670,8.0,8.0,8.0,42.0,2.8,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2844,3.0,4.0,4.0,38.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12329,5.5284814690188915,5.525933759553911,5.708233638282899,35.0,2.8,67.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
21841,8.0,3.0,8.0,32.0,2.5,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5791,7.0,4.0,7.0,34.0,3.3,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22083,5.0,4.0,6.0,33.0,2.3,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19461,1.0,1.0,1.0,22.0,3.0,65.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17807,5.0,6.0,6.0,34.5,3.1,61.0,3.466045754589022,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22256,3.0,3.0,3.0,43.0,2.0,66.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20463,5.5284814690188915,5.525933759553911,5.708233638282899,37.0,3.8,65.0,3.466045754589022,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14564,4.0,7.0,4.0,32.0,3.7,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2254,5.0,4.0,5.0,28.5,3.4,52.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21539,10.0,10.0,10.0,40.0,2.5,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5572,9.0,7.0,9.0,42.0,3.3,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2969,9.0,8.0,9.0,42.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2992,2.0,3.0,3.0,39.5,3.4,69.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
20574,5.5284814690188915,5.525933759553911,8.0,40.0,3.8,62.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18141,6.0,7.0,6.0,39.0,3.0,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4553,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,3.3,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
358,1.0,3.0,2.0,42.0,3.5,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12729,2.0,4.0,2.0,32.0,2.8,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22197,7.0,7.0,7.0,33.0,2.3,47.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10264,6.0,4.0,6.0,38.0,3.6,68.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
9121,5.0,5.0,5.0,30.0,3.6,64.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2979,3.0,5.0,3.0,37.0,3.4,69.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20320,6.0,5.0,6.0,25.5,2.6,69.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13342,8.0,10.0,8.0,48.0,3.9,69.0,4.0,6.0,1.0,1.076878380190408,0.0,0.0,0.0,0.0,1.0,1.0
14093,10.0,8.0,10.0,42.0,3.7,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16866,6.0,6.0,7.0,35.0,3.1,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1723,5.5284814690188915,5.525933759553911,3.0,38.0,3.5,69.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10071,4.0,5.0,4.0,35.0,3.6,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7791,7.0,7.0,7.0,36.0,3.2,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13366,6.0,3.0,6.0,36.5,3.9,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6962,5.0,7.0,6.0,33.0,3.2,69.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14176,8.0,10.0,8.0,32.0,3.7,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3582,4.0,3.0,4.0,34.0,3.4,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22241,7.0,2.0,7.0,31.0,2.0,67.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14906,6.0,7.0,6.0,33.0,3.7,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11688,7.0,9.0,7.0,40.0,2.9,57.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
16805,1.0,2.0,2.0,33.0,3.1,41.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5671,8.0,8.0,8.0,32.0,3.3,65.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12675,7.0,7.0,7.0,35.0,2.8,65.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2960,10.0,10.0,10.0,43.0,3.4,68.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17137,2.0,3.0,2.0,31.0,3.1,63.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8864,9.0,9.0,9.0,34.0,3.6,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11940,10.0,9.0,10.0,41.0,2.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6587,5.0,6.0,5.0,42.0,3.2,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20736,10.0,10.0,10.0,35.0,3.8,68.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12248,7.0,7.0,7.0,38.0,2.8,57.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5734,4.0,7.0,4.0,33.0,3.3,66.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1404,6.0,8.0,7.0,37.0,3.5,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1449,9.0,9.0,9.0,40.0,3.5,55.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
13784,4.0,4.0,4.0,35.5,3.7,67.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
857,2.0,2.0,2.0,35.0,3.5,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19515,8.0,7.0,8.0,37.0,3.0,64.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3917,5.5284814690188915,5.525933759553911,7.0,38.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7447,9.0,10.0,9.0,33.0,3.2,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3111,4.0,4.0,4.0,35.0,3.4,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6280,3.0,1.0,3.0,18.0,3.2,67.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5246,5.5284814690188915,5.525933759553911,5.708233638282899,35.0,3.3,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11027,9.0,3.0,9.0,36.0,2.9,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17946,6.0,8.0,7.0,31.0,3.1,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4679,2.0,3.0,3.0,32.0,3.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14386,9.0,8.0,9.0,45.0,3.7,69.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2651,8.0,9.0,8.0,33.0,3.4,58.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4468,1.0,1.0,1.0,27.5,3.3,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11513,2.0,2.0,2.0,12.0,2.9,67.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15701,1.0,1.0,1.0,36.5,2.7,68.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2974,3.0,3.0,4.0,35.0,3.4,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7047,7.0,8.0,8.0,31.5,3.2,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7738,1.0,2.0,1.0,30.0,3.2,68.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12975,10.0,9.0,10.0,48.0,3.9,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10142,10.0,10.0,10.0,42.0,3.6,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
197,9.0,7.0,9.0,42.0,3.5,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21608,2.0,3.0,2.0,30.5,2.5,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17056,1.0,3.0,2.0,26.0,3.1,68.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
